year,topic,topic_label,count,total_speeches,share
2018,12,12_viet_viet nam_nam_struggle,1,115,0.008695652173913044
2018,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,3,115,0.02608695652173913
2018,14,14_south_brunei_darussalam_africa,1,115,0.008695652173913044
2018,15,15_bangladesh_south_africa_operation,1,115,0.008695652173913044
2018,16,16_reform_malaysia_human_rights,3,115,0.02608695652173913
2018,18,18_guatemala_american_central_guatemalan,2,115,0.017391304347826087
2018,21,21_netherlands_european_rights_human,1,115,0.008695652173913044
2018,23,23_libya_libyan_tunisia_arab,1,115,0.008695652173913044
2018,27,27_seychelles_africa_conference_operation,1,115,0.008695652173913044
2018,28,28_thailand_cambodia_viet_thai,2,115,0.017391304347826087
2018,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,3,115,0.02608695652173913
2018,30,30_finland_denmark_iceland_rights,2,115,0.017391304347826087
2018,32,32_honduras_salvador_el salvador_central,1,115,0.008695652173913044
2018,34,34_yemen_arab_yemeni_yemen arab,1,115,0.008695652173913044
2018,35,35_liberia_liberian_africa_african,1,115,0.008695652173913044
2018,37,37_romania_romanian_disarmament_relations,1,115,0.008695652173913044
2018,41,41_albania_albanian_republic albania_imperialist,1,115,0.008695652173913044
2018,42,42_nepal_bhutan_majesty_developed,2,115,0.017391304347826087
2018,43,43_canada_canadian_canadians_human,1,115,0.008695652173913044
2018,47,47_brazil_brazilian_latin_america,1,115,0.008695652173913044
2018,48,48_colombia_drug_colombian_drugs,1,115,0.008695652173913044
2018,49,49_pakistan_india_kashmir_nuclear,1,115,0.008695652173913044
2018,50,50_sudan_south sudan_south_sudanese,2,115,0.017391304347826087
2018,51,51_mexico_mexican_nuclear_latin,1,115,0.008695652173913044
2018,52,52_korea_republic korea_korean_korean peninsula,2,115,0.017391304347826087
2018,56,56_ecuador_human_latin_american,1,115,0.008695652173913044
2018,58,58_italy_italian_europe_european,1,115,0.008695652173913044
2018,60,60_poland_polish_europe_war,1,115,0.008695652173913044
2018,61,61_dominican_dominican republic_republic_american,1,115,0.008695652173913044
2018,62,62_zealand_pacific_nuclear_south pacific,1,115,0.008695652173913044
2018,63,63_venezuela_venezuelan_latin_america,1,115,0.008695652173913044
2018,65,65_uruguay_human_law_rights,1,115,0.008695652173913044
2018,66,66_burundi_republic burundi_national_republic,1,115,0.008695652173913044
2018,67,67_myanmar_burma_nuclear_national,1,115,0.008695652173913044
2018,68,68_sri_lanka_sri lanka_bantu,1,115,0.008695652173913044
2018,70,70_peru_peruvian_latin_democracy,1,115,0.008695652173913044
2018,72,72_paraguay_republic paraguay_paraguayan_republic,1,115,0.008695652173913044
2018,73,73_argentina_argentine_argentine republic_malvinas,1,115,0.008695652173913044
2018,74,74_costa_costa rica_rica_human,1,115,0.008695652173913044
2018,76,76_iraq_iraqi_iranian_iran,1,115,0.008695652173913044
2018,77,77_vanuatu_palau_pacific_climate,1,115,0.008695652173913044
2018,78,78_malta_mediterranean_european_libya,1,115,0.008695652173913044
2018,79,79_kuwait_iraq_arab_israel,1,115,0.008695652173913044
2018,80,80_papua guinea_papua_guinea_pacific,1,115,0.008695652173913044
2018,82,82_suriname_republic suriname_caribbean_developing,1,115,0.008695652173913044
2018,83,83_azerbaijan_armenia_karabakh_azerbaijani,1,115,0.008695652173913044
2018,84,84_japan_nuclear_japanese_assistance,1,115,0.008695652173913044
2018,87,87_belize_caribbean_guatemala_belizean,1,115,0.008695652173913044
2018,88,88_india_korea_great_soviet,1,115,0.008695652173913044
2018,90,90_cuba_cuban_latin_revolutionary,1,115,0.008695652173913044
2018,91,91_nicaragua_nicaraguan_central_america,1,115,0.008695652173913044
2018,92,92_san marino_marino_san_children,1,115,0.008695652173913044
2018,93,93_bulgaria_bulgarian_european_europe,1,115,0.008695652173913044
2018,94,94_australia_australian_pacific_nuclear,1,115,0.008695652173913044
2018,95,95_slovakia_czech_czech republic_slovak,2,115,0.017391304347826087
2018,96,96_tanzania_africa_south_south africa,1,115,0.008695652173913044
2019,0,0_sustainable_climate_change_climate change,50,122,0.4098360655737705
2019,2,2_africa_african_south_south africa,2,122,0.01639344262295082
2019,4,4_caribbean_bahamas_tobago_trinidad tobago,8,122,0.06557377049180328
2019,5,5_islands_pacific_solomon_solomon islands,6,122,0.04918032786885246
2019,7,7_war_great_soviet_israel,1,122,0.00819672131147541
2019,9,9_israel_palestinian_israeli_arab,2,122,0.01639344262295082
2019,10,10_ukraine_russia_moldova_ukrainian,2,122,0.01639344262295082
2019,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,3,122,0.02459016393442623
2019,15,15_bangladesh_south_africa_operation,1,122,0.00819672131147541
2019,16,16_reform_malaysia_human_rights,1,122,0.00819672131147541
2019,18,18_guatemala_american_central_guatemalan,1,122,0.00819672131147541
2019,20,20_zimbabwe_kampuchea_south_africa,1,122,0.00819672131147541
2019,23,23_libya_libyan_tunisia_arab,2,122,0.01639344262295082
2019,27,27_seychelles_africa_conference_operation,1,122,0.00819672131147541
2019,28,28_thailand_cambodia_viet_thai,1,122,0.00819672131147541
2019,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,2,122,0.01639344262295082
2019,30,30_finland_denmark_iceland_rights,2,122,0.01639344262295082
2019,32,32_honduras_salvador_el salvador_central,1,122,0.00819672131147541
2019,33,33_lebanon_lebanese_israel_arab,1,122,0.00819672131147541
2019,34,34_yemen_arab_yemeni_yemen arab,1,122,0.00819672131147541
2019,35,35_liberia_liberian_africa_african,1,122,0.00819672131147541
2019,36,36_haiti_haitian_republic haiti_republic,1,122,0.00819672131147541
2019,42,42_nepal_bhutan_majesty_developed,1,122,0.00819672131147541
2019,47,47_brazil_brazilian_latin_america,1,122,0.00819672131147541
2019,48,48_colombia_drug_colombian_drugs,1,122,0.00819672131147541
2019,50,50_sudan_south sudan_south_sudanese,2,122,0.01639344262295082
2019,51,51_mexico_mexican_nuclear_latin,1,122,0.00819672131147541
2019,52,52_korea_republic korea_korean_korean peninsula,2,122,0.01639344262295082
2019,53,53_panama_canal_panamanian_panama canal,1,122,0.00819672131147541
2019,60,60_poland_polish_europe_war,1,122,0.00819672131147541
2019,62,62_zealand_pacific_nuclear_south pacific,1,122,0.00819672131147541
2019,63,63_venezuela_venezuelan_latin_america,1,122,0.00819672131147541
2019,66,66_burundi_republic burundi_national_republic,1,122,0.00819672131147541
2019,70,70_peru_peruvian_latin_democracy,1,122,0.00819672131147541
2019,72,72_paraguay_republic paraguay_paraguayan_republic,1,122,0.00819672131147541
2019,73,73_argentina_argentine_argentine republic_malvinas,1,122,0.00819672131147541
2019,76,76_iraq_iraqi_iranian_iran,1,122,0.00819672131147541
2019,77,77_vanuatu_palau_pacific_climate,2,122,0.01639344262295082
2019,79,79_kuwait_iraq_arab_israel,1,122,0.00819672131147541
2019,80,80_papua guinea_papua_guinea_pacific,1,122,0.00819672131147541
2019,82,82_suriname_republic suriname_caribbean_developing,1,122,0.00819672131147541
2019,83,83_azerbaijan_armenia_karabakh_azerbaijani,1,122,0.00819672131147541
2019,84,84_japan_nuclear_japanese_assistance,1,122,0.00819672131147541
2019,85,85_philippines_philippine_filipino_asia,1,122,0.00819672131147541
2019,87,87_belize_caribbean_guatemala_belizean,1,122,0.00819672131147541
2019,91,91_nicaragua_nicaraguan_central_america,1,122,0.00819672131147541
2019,92,92_san marino_marino_san_children,1,122,0.00819672131147541
2019,94,94_australia_australian_pacific_nuclear,1,122,0.00819672131147541
2019,95,95_slovakia_czech_czech republic_slovak,1,122,0.00819672131147541
2019,96,96_tanzania_africa_south_south africa,1,122,0.00819672131147541
2020,0,0_sustainable_climate_change_climate change,3,166,0.018072289156626505
2020,1,1_pandemic_covid_covid 19_19,115,166,0.6927710843373494
2020,4,4_caribbean_bahamas_tobago_trinidad tobago,5,166,0.030120481927710843
2020,5,5_islands_pacific_solomon_solomon islands,6,166,0.03614457831325301
2020,8,8_independence_operation_africa_special,2,166,0.012048192771084338
2020,9,9_israel_palestinian_israeli_arab,2,166,0.012048192771084338
2020,10,10_ukraine_russia_moldova_ukrainian,1,166,0.006024096385542169
2020,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,1,166,0.006024096385542169
2020,15,15_bangladesh_south_africa_operation,1,166,0.006024096385542169
2020,17,17_malawi_zambia_africa_african,1,166,0.006024096385542169
2020,28,28_thailand_cambodia_viet_thai,1,166,0.006024096385542169
2020,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,3,166,0.018072289156626505
2020,33,33_lebanon_lebanese_israel_arab,1,166,0.006024096385542169
2020,34,34_yemen_arab_yemeni_yemen arab,1,166,0.006024096385542169
2020,39,39_barbados_caribbean_antigua_barbuda,1,166,0.006024096385542169
2020,42,42_nepal_bhutan_majesty_developed,1,166,0.006024096385542169
2020,45,45_malaysia_great_nuclear_powers,1,166,0.006024096385542169
2020,47,47_brazil_brazilian_latin_america,1,166,0.006024096385542169
2020,48,48_colombia_drug_colombian_drugs,1,166,0.006024096385542169
2020,49,49_pakistan_india_kashmir_nuclear,1,166,0.006024096385542169
2020,51,51_mexico_mexican_nuclear_latin,1,166,0.006024096385542169
2020,56,56_ecuador_human_latin_american,1,166,0.006024096385542169
2020,57,57_gabon_africa_gabonese_african,1,166,0.006024096385542169
2020,58,58_italy_italian_europe_european,1,166,0.006024096385542169
2020,60,60_poland_polish_europe_war,1,166,0.006024096385542169
2020,61,61_dominican_dominican republic_republic_american,1,166,0.006024096385542169
2020,62,62_zealand_pacific_nuclear_south pacific,1,166,0.006024096385542169
2020,63,63_venezuela_venezuelan_latin_america,1,166,0.006024096385542169
2020,65,65_uruguay_human_law_rights,1,166,0.006024096385542169
2020,74,74_costa_costa rica_rica_human,1,166,0.006024096385542169
2020,77,77_vanuatu_palau_pacific_climate,2,166,0.012048192771084338
2020,83,83_azerbaijan_armenia_karabakh_azerbaijani,1,166,0.006024096385542169
2020,88,88_india_korea_great_soviet,1,166,0.006024096385542169
2020,92,92_san marino_marino_san_children,1,166,0.006024096385542169
2020,95,95_slovakia_czech_czech republic_slovak,1,166,0.006024096385542169
2020,96,96_tanzania_africa_south_south africa,1,166,0.006024096385542169
2021,0,0_sustainable_climate_change_climate change,4,163,0.024539877300613498
2021,1,1_pandemic_covid_covid 19_19,112,163,0.6871165644171779
2021,4,4_caribbean_bahamas_tobago_trinidad tobago,5,163,0.03067484662576687
2021,5,5_islands_pacific_solomon_solomon islands,7,163,0.04294478527607362
2021,7,7_war_great_soviet_israel,1,163,0.006134969325153374
2021,9,9_israel_palestinian_israeli_arab,3,163,0.018404907975460124
2021,10,10_ukraine_russia_moldova_ukrainian,2,163,0.012269938650306749
2021,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,4,163,0.024539877300613498
2021,15,15_bangladesh_south_africa_operation,1,163,0.006134969325153374
2021,17,17_malawi_zambia_africa_african,1,163,0.006134969325153374
2021,23,23_libya_libyan_tunisia_arab,1,163,0.006134969325153374
2021,30,30_finland_denmark_iceland_rights,1,163,0.006134969325153374
2021,33,33_lebanon_lebanese_israel_arab,1,163,0.006134969325153374
2021,34,34_yemen_arab_yemeni_yemen arab,1,163,0.006134969325153374
2021,36,36_haiti_haitian_republic haiti_republic,1,163,0.006134969325153374
2021,41,41_albania_albanian_republic albania_imperialist,1,163,0.006134969325153374
2021,42,42_nepal_bhutan_majesty_developed,2,163,0.012269938650306749
2021,43,43_canada_canadian_canadians_human,1,163,0.006134969325153374
2021,47,47_brazil_brazilian_latin_america,1,163,0.006134969325153374
2021,50,50_sudan_south sudan_south_sudanese,1,163,0.006134969325153374
2021,53,53_panama_canal_panamanian_panama canal,1,163,0.006134969325153374
2021,55,55_france_french_europe_war,1,163,0.006134969325153374
2021,56,56_ecuador_human_latin_american,1,163,0.006134969325153374
2021,62,62_zealand_pacific_nuclear_south pacific,1,163,0.006134969325153374
2021,66,66_burundi_republic burundi_national_republic,1,163,0.006134969325153374
2021,68,68_sri_lanka_sri lanka_bantu,1,163,0.006134969325153374
2021,70,70_peru_peruvian_latin_democracy,1,163,0.006134969325153374
2021,77,77_vanuatu_palau_pacific_climate,1,163,0.006134969325153374
2021,83,83_azerbaijan_armenia_karabakh_azerbaijani,1,163,0.006134969325153374
2021,85,85_philippines_philippine_filipino_asia,1,163,0.006134969325153374
2021,88,88_india_korea_great_soviet,1,163,0.006134969325153374
2021,92,92_san marino_marino_san_children,1,163,0.006134969325153374
2022,0,0_sustainable_climate_change_climate change,12,140,0.08571428571428572
2022,1,1_pandemic_covid_covid 19_19,40,140,0.2857142857142857
2022,2,2_africa_african_south_south africa,1,140,0.007142857142857143
2022,4,4_caribbean_bahamas_tobago_trinidad tobago,6,140,0.04285714285714286
2022,5,5_islands_pacific_solomon_solomon islands,7,140,0.05
2022,7,7_war_great_soviet_israel,2,140,0.014285714285714285
2022,9,9_israel_palestinian_israeli_arab,2,140,0.014285714285714285
2022,10,10_ukraine_russia_moldova_ukrainian,25,140,0.17857142857142858
2022,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,1,140,0.007142857142857143
2022,15,15_bangladesh_south_africa_operation,1,140,0.007142857142857143
2022,23,23_libya_libyan_tunisia_arab,1,140,0.007142857142857143
2022,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,3,140,0.02142857142857143
2022,32,32_honduras_salvador_el salvador_central,1,140,0.007142857142857143
2022,33,33_lebanon_lebanese_israel_arab,1,140,0.007142857142857143
2022,34,34_yemen_arab_yemeni_yemen arab,1,140,0.007142857142857143
2022,36,36_haiti_haitian_republic haiti_republic,1,140,0.007142857142857143
2022,37,37_romania_romanian_disarmament_relations,1,140,0.007142857142857143
2022,41,41_albania_albanian_republic albania_imperialist,1,140,0.007142857142857143
2022,42,42_nepal_bhutan_majesty_developed,1,140,0.007142857142857143
2022,43,43_canada_canadian_canadians_human,1,140,0.007142857142857143
2022,47,47_brazil_brazilian_latin_america,1,140,0.007142857142857143
2022,48,48_colombia_drug_colombian_drugs,1,140,0.007142857142857143
2022,50,50_sudan_south sudan_south_sudanese,2,140,0.014285714285714285
2022,52,52_korea_republic korea_korean_korean peninsula,1,140,0.007142857142857143
2022,53,53_panama_canal_panamanian_panama canal,1,140,0.007142857142857143
2022,55,55_france_french_europe_war,1,140,0.007142857142857143
2022,59,59_chile_chilean_latin_american,1,140,0.007142857142857143
2022,62,62_zealand_pacific_nuclear_south pacific,1,140,0.007142857142857143
2022,63,63_venezuela_venezuelan_latin_america,1,140,0.007142857142857143
2022,66,66_burundi_republic burundi_national_republic,1,140,0.007142857142857143
2022,68,68_sri_lanka_sri lanka_bantu,1,140,0.007142857142857143
2022,69,69_hungary_hungarian_hungarian republic_republic,3,140,0.02142857142857143
2022,70,70_peru_peruvian_latin_democracy,1,140,0.007142857142857143
2022,72,72_paraguay_republic paraguay_paraguayan_republic,1,140,0.007142857142857143
2022,73,73_argentina_argentine_argentine republic_malvinas,1,140,0.007142857142857143
2022,74,74_costa_costa rica_rica_human,1,140,0.007142857142857143
2022,75,75_bolivia_bolivian_latin_america,1,140,0.007142857142857143
2022,76,76_iraq_iraqi_iranian_iran,1,140,0.007142857142857143
2022,78,78_malta_mediterranean_european_libya,1,140,0.007142857142857143
2022,83,83_azerbaijan_armenia_karabakh_azerbaijani,1,140,0.007142857142857143
2022,85,85_philippines_philippine_filipino_asia,1,140,0.007142857142857143
2022,87,87_belize_caribbean_guatemala_belizean,1,140,0.007142857142857143
2022,88,88_india_korea_great_soviet,1,140,0.007142857142857143
2022,91,91_nicaragua_nicaraguan_central_america,1,140,0.007142857142857143
2022,92,92_san marino_marino_san_children,1,140,0.007142857142857143
2022,93,93_bulgaria_bulgarian_european_europe,2,140,0.014285714285714285
2022,94,94_australia_australian_pacific_nuclear,1,140,0.007142857142857143
2023,0,0_sustainable_climate_change_climate change,29,124,0.23387096774193547
2023,1,1_pandemic_covid_covid 19_19,3,124,0.024193548387096774
2023,2,2_africa_african_south_south africa,3,124,0.024193548387096774
2023,4,4_caribbean_bahamas_tobago_trinidad tobago,14,124,0.11290322580645161
2023,5,5_islands_pacific_solomon_solomon islands,7,124,0.056451612903225805
2023,7,7_war_great_soviet_israel,2,124,0.016129032258064516
2023,8,8_independence_operation_africa_special,1,124,0.008064516129032258
2023,9,9_israel_palestinian_israeli_arab,2,124,0.016129032258064516
2023,10,10_ukraine_russia_moldova_ukrainian,12,124,0.0967741935483871
2023,12,12_viet_viet nam_nam_struggle,2,124,0.016129032258064516
2023,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,2,124,0.016129032258064516
2023,14,14_south_brunei_darussalam_africa,1,124,0.008064516129032258
2023,15,15_bangladesh_south_africa_operation,1,124,0.008064516129032258
2023,19,19_indonesia_china_disarmament_israel,1,124,0.008064516129032258
2023,23,23_libya_libyan_tunisia_arab,1,124,0.008064516129032258
2023,28,28_thailand_cambodia_viet_thai,1,124,0.008064516129032258
2023,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,2,124,0.016129032258064516
